uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,id,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|SAME-AS|ICPC-2,Mappings|NARROWER-THAN|LOINC,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
3ce0964c-26fe-102b-80cb-0017a47871b2,,FEELING BLUE,HSCL_Q8,,,Feeling blue,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2028.0,,2028;FEELING BLUE,,,,,,,,,,,,,,,,,,,,,,
227f9870-f99d-421f-a214-767726d63113,,FEELING DIZZY,,Malaises graves,,FEELING DIZZY,Symptom/Finding,Text,,,10925.0,,,,,,,,,,,,,,,,,,,,,,,,
3ce09f52-26fe-102b-80cb-0017a47871b2,,FEELING EVERYTHING IS AN EFFORT,HSCL_Q14,,,Feeling everything is an effort,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2034.0,,2034;FEELING EVERYTHING IS AN EFFORT,,,,,,,,,,,,,,,,,,,,,,
3ce094da-26fe-102b-80cb-0017a47871b2,,FEELING HOPELESS ABOUT THE FUTURE,HSCL_Q7,,,Feeling hopeless about the future,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2027.0,,2027;FEELING HOPELESS ABOUT THE FUTURE,,,,,,,,,,,,,,,,,,,,,,
3ce097d2-26fe-102b-80cb-0017a47871b2,,FEELING LONELY,HSCL_Q9,,,Feeling lonely,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2029.0,,2029;FEELING LONELY,,,,,,,,,,,,,,,,,,,,,,
3ce08d78-26fe-102b-80cb-0017a47871b2,,"FEELING LOW IN ENERGY, SLOWED DOWN",HSCL_Q1,,,"Feeling low in energy, slowed down",Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2022.0,,"2022;FEELING LOW IN ENERGY, SLOWED DOWN",,,,,,,,,,,,,,,,,,,,,,
3ce09dae-26fe-102b-80cb-0017a47871b2,,FEELING NO INTEREST IN THINGS,HSCL_Q13,,,Feeling no interest in things,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2033.0,,2033;FEELING NO INTEREST IN THINGS,,,,,,,,,,,,,,,,,,,,,,
3ce09ac0-26fe-102b-80cb-0017a47871b2,,FEELING OF BEING TRAPPED OR CAUGHT,HSCL_Q11,,,Feeling of being trapped or caught,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2031.0,,2031;FEELING OF BEING TRAPPED OR CAUGHT,,,,,,,,,,,,,,,,,,,,,,
2c287a2a-db09-4586-98c5-c4ff45b4b66a,,FEELING OF THE FOREIGN BODY IN THE EYE,,Sensation de corps etranger dans l'oeil,,FEELING OF THE FOREIGN BODY IN THE EYE,Symptom/Finding,Text,,,10947.0,,,,,,,,,,,,,,,,,,,,,,,,
3ce0a0c4-26fe-102b-80cb-0017a47871b2,,FEELINGS OF WORTHLESSNESS ,HSCL_Q15,,,Feelings of worthlessness ,Question,Coded,NOT AT ALL;QUITE A BIT;EXTREMELY;A LITTLE BIT;DID NOT ANSWER;UNKNOWN,,2035.0,,2035;FEELINGS OF WORTHLESSNESS,,,,,,,,,,,,,,,,,,,,,,
c55086bb-0d8f-4273-bd49-c7e8627378ad,,FEET DEFORMITY,,,,FEET DEFORMITY,Symptom/Finding,Text,,,105448.0,,,,,,,,,,,,,,,,,,,,,,,,
f7d3d906-bea2-48f4-82e5-ea68999e82dc,,FELDENE,,FELDENE,,FELDENE,Drug,Text,,,9410.0,,,,,,,,,,,,,,,,,,,,,,,,
3ce84c8e-26fe-102b-80cb-0017a47871b2,,FEMALE,,,,Female gender,Misc,Text,,,2844.0,,2844;FEMALE,,,,,2844.0,,,,,,,,,,,,,,,,,
8264d6b0-821e-4c19-b3d4-96fa547cff11,,FEMALE CONTRACEPTIVE METHODS,Female Birth Control,,,List of contraceptive methods available for females.,Question,Coded,MEDROXYPROGESTERONE ACETATE;ORAL CONTRACEPTION;CONDOMS,,3202.0,,3202;FEMALE CONTRACEPTIVE METHODS,,,,,,,,,,,,,,,,,,,,,,
7e324fe5-2e5c-4528-abcd-11ec1bd6e446,,FEMALE PATIENT BETWEEN 15 AND 45 ON BIRTH CONTROL,,,,"If patient is a woman between 15 and 45, is she on birth control?",Question,Coded,NO;YES;IN THE PAST;NOT SEXUALLY ACTIVE;NOT APPLICABLE,,3201.0,,3201;FEMALE PATIENT BETWEEN 15 AND 45 ON BIRTH CONTROL,,,,,,,,,,,,,,,,,,,,,,
3ceb4ee8-26fe-102b-80cb-0017a47871b2,,FEMALE STERILIZATION,,,,Surgical removal of the uterus.,Procedure,Text,CONE BIOPSY;SIMPLE HYSTERECTOMY;RADICAL HYSTERECTOMY;OTHER NON-CODED,,5276.0,,5276;FEMALE STERILIZATION,,,,,,,,,,,,,,,,,,,,,,
633dd100-5b19-4755-9bf7-c7b5ffc38789,,FEMUR LL,,,,FEMUR,Question,Boolean,,,158501.0,,,,,,,,,,,,,,,,,,,,,,,,
e1a5d12e-2df7-4138-93f0-401abdb46ce3,,FEMUR(L or R),,,,,Question,Boolean,,,12632.0,,,,,,,,,,,,,,,,,,,,,,,,
77df06f3-7aaf-432a-8ffb-b7d969963d26,,FENISTIL,,FENISTIL,,FENISTIL,Drug,Text,,,9414.0,,,,,,,,,,,,,,,,,,,,,,,,
92734ae3-7a38-4685-bcc0-e48426c64820,,FENOFIBRATE ,,FENOFIBRATE,,FENOFIBRATE,Drug,Text,,,9419.0,,,,,,,,,,,,,,,,,,,,,,,,
6f0914c3-9cbe-4315-b4f6-5cfba04f9562,,FENTANYL,,FENTANYL,,FENTANYL,Drug,Text,,,9422.0,,,,,,,,,,,,,,,,,,,,,,,,
06a25374-10aa-4b13-b0e2-840e3a2752b9,,FERCEFOL,,FERCEFOL,,FERCEFOL,Drug,Text,,,9454.0,,,,,,,,,,,,,,,,,,,,,,,,
2efd9cab-063a-412f-ad35-09151bf6e11e,,FEREOUS SULPH. + FOLIC ACID + VIT. B12,,FEREOUS SULPH. + FOLIC ACID + VIT. B12,,FEREOUS SULPH. + FOLIC ACID + VIT. B12,Drug,Text,,,9445.0,,,,,,,,,,,,,,,,,,,,,,,,
cab5b792-9dad-4251-9292-0c18dbd3e181,,FERO-B COMPLEX  ,,FERO-B COMPLEX ,,FERO-B COMPLEX ,Drug,Text,,,9463.0,,,,,,,,,,,,,,,,,,,,,,,,
8a9f49f4-7f92-49ff-b99e-6851d27caa04,,FERROUS FUMARATE + FOLIC ACID + VITC + VITB12 + ZINC,,FERROUS FUMARATE + FOLIC ACID + VITC + VITB12 + ZINC,,FERROUS FUMARATE + FOLIC ACID + VITC + VITB12 + ZINC,Drug,Text,,,9449.0,,,,,,,,,,,,,,,,,,,,,,,,
45f1789b-de69-45d7-8de6-0425d31ef126,,FERROUS SACCHAROSE,,FERROUS SACCHAROSE,,FERROUS SACCHAROSE,Drug,Text,,,9469.0,,,,,,,,,,,,,,,,,,,,,,,,
3ccee960-26fe-102b-80cb-0017a47871b2,,FERROUS SULFATE,,,,An astringent iron salt obtained usually in pale green crystalline form FeSO4-7H2O and used in medicine chiefly for treating iron-deficiency anemia.,Drug,Text,,,256.0,,256;FERROUS SULFATE,,,,,,,,,,,,,,,,,,,,,,
3cd41552-26fe-102b-80cb-0017a47871b2,,FERROUS SULFATE AND FOLIC ACID,,,,Combination ferrous sulfate and folic acid supplement.,Drug,Text,,,773.0,,773;FERROUS SULFATE AND FOLIC ACID,,,,,,,,,,,,,,,,,,,,,,
69eeeb61-3b4b-44ca-85d8-563353209de1,,FERTILITY HORMONES,,,,FERTILITY HORMONES,Test,Text,,TESTOSTERONE V3;PROGESTERONE V3;FOLLICLE-STIMULATING HORMONE (FSH);LUTEINIZING HORMONE (LH);ESTRADIOL (AN ESTROGEN);FREE BETA HCG;PROLACTINE,105417.0,,,,,,,,,,,,,,,,,,,,,,,,
eeccac06-04a9-452a-8a56-eaa002d12571,,FERVEX,,FERVEX ,,FERVEX (SUGAR FREE),Drug,Text,,,9474.0,,,,,,,,,,,,,,,,,,,,,,,,
da7bf1ef-7170-4a4b-98de-0ad186ef3671,,FEV1 TO FVC ratio,,,,FEV1 TO FVC ratio which is fvc1/fvc,Question,Numeric,,,13419.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
3cf1898e-26fe-102b-80cb-0017a47871b2,,FEVER,,FIÈVRE,,Abnormally high body temperature.,Symptom/Finding,Text,YES;NO,,5945.0,,5945;FEVER,,,,3.B.20,,,,,,A03,,,,,,,,,,,,
84fa8195-e631-43f4-844d-a43e96a79fb0,,FEVER GREATER THAN FOUR WEEKS,,,,Diagnosis of fever more than four weeks ago,Diagnosis,Text,,,1291.0,,1291;FEVER GREATER THAN FOUR WEEKS,,,,2.F.42;3.B.48,,,,,,,,,B23.8,,,,,,,,,
3cd4fd00-26fe-102b-80cb-0017a47871b2,,FEVER OF UNKNOWN ORIGIN,,,,Fever appreciated without a diagnosis for 21 or more days.  Also called pyrexia of unknown origin.,Diagnosis,Text,,,901.0,,901;FEVER OF UNKNOWN ORIGIN,,,,3.B.20,,,,,,A03,,,R50.9,,,,,,,,,
4201e958-97d8-480b-bd5a-2f6bbe7e1080,,"FEVER, NOS",,,,,Diagnosis,Text,,,3722.0,,"3722;FEVER, NOS",,,,,,,,,,,,,,,,,,,,,,
3cd79f9c-26fe-102b-80cb-0017a47871b2,,FEW,,,,Descriptive quantifying term.  Amounting to or consisting of a small number.,Misc,Text,,,1160.0,,1160,,,,,,,,,,,,,,,,,,,,,,
233c12f4-6095-42ef-ac92-3f56b0883685,,FHR every 5-30 minutes,,,,FHR every 5-30 minutes,Finding,Coded,NORMAL;ABNORMAL rbc,,111015.0,,,,,,,,,,,,,,,,,,,,,,,,
32292107-b37d-4acb-8886-cf2e22af4193,,FIBRINOGEN,,,,,Test,Numeric,,,7221.0,,,,,,,,,,,,,,,,,,,350.0,,150.0,mg/dl,1.0,
3ce439be-26fe-102b-80cb-0017a47871b2,,FIBROSIS,,,,Chest xray & CT scan finding,Symptom/Finding,Text,,,2468.0,,2468;FIBROSIS,,,,,,,,,,,,,,,,,,,,,,
f8233198-6eb5-4181-b415-e6a4b2bfe181,,FILTER PAPER 12.5CM,FILTER PAPER 12.5CM,,,FILTER PAPER 12.5CM,Misc,Text,,,105491.0,,,,,,,,,,,,,,,,,,,,,,,,
78b308af-030d-4d2a-97d8-e218fe9bd455,,FINAL PLAN DUPLICATED ON ANOTHER FORM,,PLAN FINAL PRODUIT DANS UN AUTRE FORMULAIRE,,"The final plan was entered in another form, so there isn't a need to complete this section of the form. ",Question,Boolean,,,6202.0,,6202;FINAL PLAN DUPLICATED ON ANOTHER FORM,,,,,,,,,,,,,,,,,,,,,,
3cda0bce-26fe-102b-80cb-0017a47871b2,,FINANCIAL AID,,AIDE FINANCIÈRE,,Socio-economic aid in the form of direct cash support,Misc,Boolean,,,1398.0,,1398;FINANCIAL AID,,,,,,,,,,,,,,,,,,,,,,
3cdba894-26fe-102b-80cb-0017a47871b2,,FINANCIAL AID COMMENT,,,,Free text for non-coded financial aid,Misc,Text,,,1516.0,,1516;FINANCIAL AID COMMENT,,,,,,,,,,,,,,,,,,,,,,
9965f7f4-b8dd-4cfd-9f85-8ae11a1e1e9d,,FINASTERIDE ,,FINASTERIDE ,,FINASTERIDE,Drug,Text,,,9480.0,,,,,,,,,,,,,,,,,,,,,,,,
06d2818c-fa37-4507-89ca-37bd20bcfb21,,FINE MOTOR SKILLS EVALUATION,,,,Findings about the development of a patient's fine motor skills,Finding,Coded,NORMAL;ABNORMAL rbc,,3548.0,,3548;FINE MOTOR SKILLS EVALUATION,,,,,,,,,,,,,,,,,,,,,,
8142559d-92d6-4732-97b8-1e94af468fd4,,FIRST DEGREE ATRIOVENTRICULAR BLOCK,First degree AV block,,,a disease of the electrical conduction system of the heart in which the PR interval is lengthened.,Diagnosis,Text,,,3803.0,,3803;FIRST DEGREE ATRIOVENTRICULAR BLOCK,,,,,,,,,,,,,,,,,,,,,,
75e71557-ad0c-41d2-ad50-bff3689568c1,,FIRST NAME OF FATHER,,,,,Misc,Text,,,4014.0,,4014;FIRST NAME OF FATHER,,,,,,,,,,,,,,,,,,,,,,
993a19e6-1afc-4746-a6f7-898767b5f92b,,FIRST NAME OF MOTHER,,,,,Misc,Text,,,4012.0,,4012;FIRST NAME OF MOTHER,,,,,,,,,,,,,,,,,,,,,,
3ce2a11c-26fe-102b-80cb-0017a47871b2,,"FIRST NAMES OF COMMUNITY HEALTH WORKER, REPORTED",CHW_FIRST_NAME,,,Unofficial reporting of first names of a community health worker,Question,Text,,,2299.0,,"2299;FIRST NAMES OF COMMUNITY HEALTH WORKER, REPORTED",,,,,,,,,,,,,,,,,,,,,,
3ce1b144-26fe-102b-80cb-0017a47871b2,,FIRST PENTAVALENT VACCINE AT 1.5 MONTHS,,,,,Misc,Text,,,2199.0,,2199;FIRST PENTAVALENT VACCINE AT 1.5 MONTHS,,,,,,,,,,,,,,,,,,,,,,
3ce1a3ca-26fe-102b-80cb-0017a47871b2,,FIRST POLIO VACCINE AT BIRTH,,,,,Misc,Text,,,2195.0,,2195;FIRST POLIO VACCINE AT BIRTH,,,,,,,,,,,,,,,,,,,,,,
3cda346e-26fe-102b-80cb-0017a47871b2,,FIRST TB DIAGNOSIS DATE,,,,Date patient was first diagnosed with active TB,Misc,Date,,,1420.0,,1420;FIRST TB DIAGNOSIS DATE,,,,,,,,,,,,,,,,,,,,,,
3cda3608-26fe-102b-80cb-0017a47871b2,,FIRST TB TREATMENT DATE,,,,Date the patient was first treated for tuberculosis,Misc,Text,,,1421.0,,1421;FIRST TB TREATMENT DATE,,,,,,,,,,,,,,,,,,,,,,
afe90628-d994-4d4d-ab47-92d9e9ecaf65,,FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER DATE,,,,,Question,Date,,,6565.0,,6565;FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER DATE,,,,,,,,,,,,,,,,,,,,,,
b8fd7afe-9c25-483d-a08e-be24411b252d,,FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER NAME,First Follow-up Center,,,,Question,Text,,,6459.0,,6459;FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER NAME,,,,,,,,,,,,,,,,,,,,,,
2e1420bb-3475-42a4-a44c-3f1aa4ca90e9,,FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER PARENT,,,,,ConvSet,Text,,FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER NAME;FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER DATE,6566.0,,6566;FIRST TUBERCULOSIS TREATMENT FOLLOW-UP HEALTH CENTER PARENT,,,,,,,,,,,,,,,,,,,,,,
d8252da3-eac3-417e-9f84-b747f07c1c09,,FIRST-LINE TUBERCULOSIS DRUGS,first-line tb drugs,,,First line tuberculosis drugs,Misc,Text,,ISONIAZID;RIFAMPICIN;ETHAMBUTOL;PYRAZINAMIDE,3013.0,,3013;FIRST-LINE TUBERCULOSIS DRUGS,,,,,,,,,,,,,,,,,,,,,,
3ce6bb08-26fe-102b-80cb-0017a47871b2,,FIRSTNAMES OF CONTACT,CONTACT_FIRST,,,The first name or names of the patient contact,Question,Text,,,2725.0,,2725;FIRSTNAMES OF CONTACT,,,,,,,,,,,,,,,,,,,,,,
3ac46517-431b-4d9e-9fba-c7b40de8eb0d,,FIVE HUNDRED MILLIGRAMS,500mg,,,General size of a pill.,Misc,Text,,,3416.0,,3416;FIVE HUNDRED MILLIGRAMS,,,,,,,,,,,,,,,,,,,,,,
5d9f27a4-612d-4d69-bb26-d394803513f0,,FIVE MILLIGRAMS,5mg,,,General size of a pill.,Misc,Text,,,3410.0,,3410;FIVE MILLIGRAMS,,,,,,,,,,,,,,,,,,,,,,
ee751fa5-1531-4722-ac64-f2e48898d989,,FIVE TIMES A DAY,5X/D,,,Frequency of drug - 5 x per day,Frequency,Text,,,6101.0,,6101;FIVE TIMES A DAY,,,,,,,,,,,,,,,,,,,,,,
3cd73f48-26fe-102b-80cb-0017a47871b2,,FIVE TO SIX,,,,Generic descriptive answer.,Misc,Text,,,1104.0,,1104,,,,,,,,,,,,,,,,,,,,,,
665f77b9-ad52-4424-9922-f30a726c02ec,,FIltre a eau,,FIltre a eau,,FIltre a eau,Misc,Text,,,11059.0,,,,,,,,,,,,,,,,,,,,,,,,
3a453b5e-32eb-4a90-ad2a-32c14a72bade,,FLACCID PARALYSIS,,Paralysie flasque,,FLACCID PARALYSIS,Misc,Text,,,8621.0,,,,,,,,,,,,,,,,,,,,,,,,
8671559b-6493-4c03-ade5-c4a448a86c86,,FLACCID PARALYSIS ON ONE LIMBS,,Paralysie flasque sur un membre,,FLACCID PARALYSIS ON ONE LIMBS,Symptom/Finding,Text,,,10933.0,,,,,,,,,,,,,,,,,,,,,,,,
1f3d0f6c-f59c-4f8e-addb-137d49af48d6,,FLACCID PARALYSIS ON SERVERAL LIMBS,,Paralysie flasque sur plusieurs membres,,FLACCID PARALYSIS ON SERVERAL LIMBS,Symptom/Finding,Text,,,10932.0,,,,,,,,,,,,,,,,,,,,,,,,
6d3e97a3-0aea-4fcc-ba0d-9833018032e4,,FLAGENTYL ,,FLAGENTYL,,FLAGENTYL,Drug,Text,,,9486.0,,,,,,,,,,,,,,,,,,,,,,,,
8cd96b43-5ef1-4f58-a127-fdd89fda3cf0,,FLAMMAZINE ,,FLAMMAZINE,,FLAMMAZINE,Drug,Text,,,9494.0,,,,,,,,,,,,,,,,,,,,,,,,
05750d90-8c7f-fa89-7780-b2464d8dc8d3,,FLEXIBLE NAIL 2.5MM STAINLESS,,,,FLEXIBLE NAIL 2.5MM STAINLESS,Misc,Numeric,,,158624.0,,,,,,,,,,,,,,,,,,,,,,,,
ae78a400-7697-3bb7-97f7-fa7f8c4980b2,,FLEXIBLE NAIL 2.5MM TITANIUM,,,,FLEXIBLE NAIL 2.5MM TITANIUM,Misc,Numeric,,,158625.0,,,,,,,,,,,,,,,,,,,,,,,,
3d6f6c46-2275-c454-3797-4026c5358ce0,,FLEXIBLE NAIL 3.0 TITANIUM,,,,FLEXIBLE NAIL 3.0 TITANIUM,Misc,Numeric,,,158626.0,,,,,,,,,,,,,,,,,,,,,,,,
1400ca3f-3fe9-a9ec-6ecd-417ae39cf1c1,,FLEXIBLE NAILS,,,,FLEXIBLE NAILS,Misc,Numeric,,,158627.0,,,,,,,,,,,,,,,,,,,,,,,,
a7a72764-d42f-4d67-9c91-847a4ab5057b,,FLIXONASE,,FLIXONASE,,FLIXONASE,Drug,Text,,,9505.0,,,,,,,,,,,,,,,,,,,,,,,,
9a6203ed-2069-47d9-8091-bc6942a65aa9,,FLOGENCYL ,,FLOGENCYL ,,FLOGENCYL ,Drug,Text,,,9508.0,,,,,,,,,,,,,,,,,,,,,,,,
63e4a19a-7348-43c7-85dd-2d2c0d217e11,,FLOW REVERSAL IN HEPATIC VEINS,,,,description of regurgitant jet,Finding,Text,,,3911.0,,3911;FLOW REVERSAL IN HEPATIC VEINS,,,,,,,,,,,,,,,,,,,,,,
5097fdd0-e907-48df-8319-2033a0d63e33,,FLOW REVERSAL IN THE PULMONARY VEINS,flow rev in pulm veins,,,"Description of regurgitant jet, an echocardiographic finding.",Finding,Text,,,3901.0,,3901;FLOW REVERSAL IN THE PULMONARY VEINS,,,,,,,,,,,,,,,,,,,,,,
823938bb-4487-4b69-970e-907724ac726d,,FLOWSHEET MONTHLY ADHERENCE CONSTRUCT,Adherence,,,,ConvSet,Text,,ADHERENCE DAY 1 OF MONTH;ADHERENCE DAY 2 OF MONTH;ADHERENCE DAY 3 OF MONTH;ADHERENCE DAY 4 OF MONTH;ADHERENCE DAY 5 OF MONTH;ADHERENCE DAY 6 OF MONTH;ADHERENCE DAY 7 OF MONTH;ADHERENCE DAY 8 OF MONTH;ADHERENCE DAY 9 OF MONTH;ADHERENCE DAY 10 OF MONTH;ADHERENCE DAY 11 OF MONTH;ADHERENCE DAY 12 OF MONTH;ADHERENCE DAY 13 OF MONTH;ADHERENCE DAY 14 OF MONTH;ADHERENCE DAY 15 OF MONTH;ADHERENCE DAY 16 OF MONTH;ADHERENCE DAY 17 OF MONTH;ADHERENCE DAY 18 OF MONTH;ADHERENCE DAY 19 OF MONTH;ADHERENCE DAY 20 OF MONTH;ADHERENCE DAY 21 OF MONTH;ADHERENCE DAY 22 OF MONTH;ADHERENCE DAY 23 OF MONTH;ADHERENCE DAY 24 OF MONTH;ADHERENCE DAY 25 OF MONTH;ADHERENCE DAY 26 OF MONTH;ADHERENCE DAY 27 OF MONTH;ADHERENCE DAY 28 OF MONTH;ADHERENCE DAY 29 OF MONTH;ADHERENCE DAY 30 OF MONTH;ADHERENCE DAY 31 OF MONTH,6542.0,,6542;FLOWSHEET MONTHLY ADHERENCE CONSTRUCT,,,,,,,,,,,,,,,,,,,,,,
3cd11582-26fe-102b-80cb-0017a47871b2,,FLOXACILLIN,,,,"A penicillinase-resistant, semisynthetic penicillin which has been used primarily in the treatment of infections due to benzylpenicillin-resistant staphylococci.",Drug,Text,,,447.0,,447;FLOXACILLIN,,,,,,,,,,,,,,,,,,,,,,
36895ab4-c71d-494d-a112-0fcfa86fe78b,,FLOXAPEN,,FLOXAPEN,,FLOXAPEN,Drug,Text,,,9510.0,,,,,,,,,,,,,,,,,,,,,,,,
b3c48481-be6c-41c7-81c6-af81bfe086e5,,FLOXSOL,,FLOXSOL,,FLOXSOL,Drug,Text,,,9512.0,,,,,,,,,,,,,,,,,,,,,,,,
c79fdffd-668d-412b-b2c0-d72d7d0af0f7,,FLUANXOL,,FLUANXOL,,FLUANXOL,Drug,Text,,,9514.0,,,,,,,,,,,,,,,,,,,,,,,,
c57bd52c-8405-4166-ae9d-c7e13e6df087,,FLUCON ,,FLUCON ,,FLUCON ,Drug,Text,,,9516.0,,,,,,,,,,,,,,,,,,,,,,,,
3cd3ec30-26fe-102b-80cb-0017a47871b2,,FLUCONAZOLE,FCZ,,,"Fluconazole is an antifungal medication of the azole (triazole) class, and is used to treat systemic yeast and fungal infections.  Commonly called Diflucan.",Drug,Text,,,747.0,,747;FLUCONAZOLE,,,,,,,,,,,,,,,,,,,,,,
b155ba1d-76f3-4aba-8abd-7741e326f7fa,,FLUDITEC,,FLUDITEC,,FLUDITEC,Drug,Text,,,9518.0,,,,,,,,,,,,,,,,,,,,,,,,
19498e33-74c6-413b-919f-cf6d25156b11,,FLUORESCEINE,,FLUORESCEINE,,,Drug,Text,,,7412.0,,,,,,,,,,,,,,,,,,,,,,,,
c0e41e00-7db7-4796-866d-a705d8ffbbe6,,FLUORO- URACILE,,FLUORO- URACILE,,FLUORO- URACILE,Drug,Text,,,9520.0,,,,,,,,,,,,,,,,,,,,,,,,
8e09bff9-62da-4c34-8b55-1123cce1aca8,,FLUOROCHROME (250X),,,,A smear microscopy test type,Misc,Text,,,3049.0,,3049;FLUOROCHROME (250X),,,,,,,,,,,,,,,,,,,,,,
00506553-0549-4e34-8c7c-af4095adc420,,FLUOXETINE,,,,An antidepressant of the selective serotonin reuptake inhibitor (SSRI) class.,Drug,Text,,,4045.0,,4045;FLUOXETINE,,,,,,,,,,,,,,,,,,,,,,
76555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,FLUPENTHIXOL,,,,,Drug,Text,,,106039.0,,,,,,,,,4495.0,321405002;321932004;96220002,,,,,,,,,,,,,,
3cd528f2-26fe-102b-80cb-0017a47871b2,,FLUPHENAZINE,,,,A phenothiazine tranquilizer C22H26F3N3OS used especially combined as a salt or ester.,Drug,Text,,,927.0,,927;FLUPHENAZINE,,,,,,,,,,,,,,,,,,,,,,
3cd659ac-26fe-102b-80cb-0017a47871b2,,FOCAL NEUROLOGICAL DEFICIT,Focal defect,DÉFICIT NEUROLOGIQUE FOCAL,,Focal neurological signs suggestive of stroke or toxoplasma encephalitis,Symptom,Text,,,972.0,,972;FOCAL NEUROLOGICAL DEFICIT,,,,,,,,,,,,,,,,,,,,,,
3cf27c04-26fe-102b-80cb-0017a47871b2,,FOCAL WEAKNESS,,,,Localized muscle weakness.,Symptom/Finding,Text,,,6005.0,,6005;FOCAL WEAKNESS,,,,,,,,,,,,,,,,,,,,,,
1fc8b289-a851-4599-962a-beb3236d3b1f,,FOETUS CAPUT,,,,FOETUS CAPUT,Diagnosis,Coded,YES;NO,,111181.0,,,,,,,,,,,,,,,,,,,,,,,,
57baee11-b6d6-dd21-b80f-9239ff4643cb,,FOLEY CATHETER 2-WAYS STERILE UU CH12,,,,FOLEY CATHETER 2-WAYS STERILE UU CH12,Misc,Numeric,,,158628.0,,,,,,,,,,,,,,,,,,,,,,,,
11290d79-0d89-d9ad-58c5-2de6ff553dee,,FOLEY CATHETER 2-WAYS STERILE UU CH14,,,,FOLEY CATHETER 2-WAYS STERILE UU CH14,Misc,Numeric,,,158629.0,,,,,,,,,,,,,,,,,,,,,,,,
3cceeaf0-26fe-102b-80cb-0017a47871b2,,FOLIC ACID,,,,"A crystalline vitamin C19H19N7O6 of the B complex that is required for normal production of red blood cells, that is used especially in the treatment of nutritional anemias, and that occurs especially in green leafy vegetables, liver, kidneys, dried beans, and mushrooms.",Drug,Text,,,257.0,,257;FOLIC ACID,,,,,,,,,,,,,,,,,,,,,,
28f6c6ff-3084-4bff-a8e4-b0c8af99d94c,,FOLINIC ACID,,ACID FOLINIQUE,,FOLINIC ACID,Drug,Text,,,8735.0,,,,,,,,,,,,,,,,,,,,,,,,
003a2400-73bf-89f0-589a-851d596405e6,,FOLLEY CATHETER  LATEX 2 WAYS CH16,,,,FOLLEY CATHETER  LATEX 2 WAYS CH16,Misc,Numeric,,,158770.0,,,,,,,,,,,,,,,,,,,,,,,,
b421e340-4c44-49af-ad65-fb396e55c9e5,,FOLLICLE-STIMULATING HORMONE (FSH),FSH,,,FOLLICLE-STIMULATING HORMONE (FSH),Test,Numeric,,,105420.0,,,,,,,,,,,,,,,,,,,26.0,,1.0,iu/l,1.0,
3cd492a2-26fe-102b-80cb-0017a47871b2,,FOLLICULITIS,,,,Inflammation of one or more follicles especially of the hair.,Diagnosis,Text,,,842.0,,842;FOLLICULITIS,,,,,,,,,,,,,,,,,,,,,,
3ce50e70-26fe-102b-80cb-0017a47871b2,,FOLLOW UP AGREEMENT,,,,Patient agrees to allow the MOH to track them down if they are delinquent with their treatment.,Question,Coded,NO;UNKNOWN;YES,,2552.0,,2552;FOLLOW UP AGREEMENT,,,,,,,,,,,,,,,,,,,,,,
