uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
202fcfaf-2393-11ed-86fe-3acf1f83574b,,Electroencephalography monitoring via burr holes - AAA.AI.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
202a038f-2393-11ed-86fe-3acf1f83574b,,"Electroencephalography, not elsewhere classified - AAA.AF.AH",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4087e3d2-2393-11ed-86fe-3acf1f83574b,,Electromyography - MRM.AB.AE,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1efa3db9-2393-11ed-86fe-3acf1f83574b,,Electronic products - UGT,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
23d5074f-2393-11ed-86fe-3acf1f83574b,,Electrooculography - BTF.AF.AH,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
23bc6ad2-2393-11ed-86fe-3acf1f83574b,,Electrophysiological measurement of ocular muscles or tendons - BDA.AB.AH,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
27ef476f-2393-11ed-86fe-3acf1f83574b,,Electrophysiological study of heart - HFC.AF.AF,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
23996882-2393-11ed-86fe-3acf1f83574b,,Electroretinogram - BCC.AF.AH,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
372fdd6f-2393-11ed-86fe-3acf1f83574b,,Elevation of skull fracture fragments - MAA.LC.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1acc15db-2393-11ed-86fe-3acf1f83574b,,Emotional functions - AUD,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9a288a-2393-11ed-86fe-3acf1f83574b,,Emotional support - RC,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d5f90dc-2393-11ed-86fe-3acf1f83574b,,Emotional support for acquiring a place to live - SNC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
525add5a-2393-11ed-86fe-3acf1f83574b,,Emotional support for acquiring skills - SBQ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d6fe294-2393-11ed-86fe-3acf1f83574b,,Emotional support for acquisition of goods and services - SND.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d557bc6-2393-11ed-86fe-3acf1f83574b,,"Emotional support for acquisition of necessities, not elsewhere classified - SN2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
30329b6e-2393-11ed-86fe-3acf1f83574b,,Emotional support for alternative vocalisation functions - JUG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5263a75e-2393-11ed-86fe-3acf1f83574b,,"Emotional support for applying knowledge, not elsewhere classified - SC2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
301d5597-2393-11ed-86fe-3acf1f83574b,,Emotional support for articulation functions - JUD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5dcc5ea5-2393-11ed-86fe-3acf1f83574b,,Emotional support for assisting others - SPD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21a463a2-2393-11ed-86fe-3acf1f83574b,,Emotional support for attention functions - AUA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
501587cb-2393-11ed-86fe-3acf1f83574b,,"Emotional support for basic learning, not elsewhere classified - SB2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5292df2b-2393-11ed-86fe-3acf1f83574b,,Emotional support for calculating - SCI.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22522e47-2393-11ed-86fe-3acf1f83574b,,Emotional support for calculation functions - AUJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cf546ae-2393-11ed-86fe-3acf1f83574b,,Emotional support for caring for body parts - SMC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5dbdcdbe-2393-11ed-86fe-3acf1f83574b,,Emotional support for caring for household objects - SPA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5daa3604-2393-11ed-86fe-3acf1f83574b,,"Emotional support for caring for household objects and assisting others, not elsewhere classified - SP2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52dc8f51-2393-11ed-86fe-3acf1f83574b,,Emotional support for carrying out daily routine - SDG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d7ee4cd-2393-11ed-86fe-3acf1f83574b,,"Emotional support for carrying out household tasks, not elsewhere classified - SO2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c470cb3-2393-11ed-86fe-3acf1f83574b,,"Emotional support for carrying, moving and handling objects, not elsewhere classified - SI2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1b3df1-2393-11ed-86fe-3acf1f83574b,,"Emotional support for changing and maintaining body position, not elsewhere classified - SH2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c2992ae-2393-11ed-86fe-3acf1f83574b,,Emotional support for changing body position - SHA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5b761297-2393-11ed-86fe-3acf1f83574b,,"Emotional support for communication, unspecified - SE1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6547df43-2393-11ed-86fe-3acf1f83574b,,Emotional support for community violence behaviours - VBC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
50248f88-2393-11ed-86fe-3acf1f83574b,,Emotional support for copying - SBA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52b1e0b2-2393-11ed-86fe-3acf1f83574b,,Emotional support for decision making - SCL.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
64e17af3-2393-11ed-86fe-3acf1f83574b,,Emotional support for digital technology use behaviours - VAF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9f0293-2393-11ed-86fe-3acf1f83574b,,Emotional support for doing housework - SOD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d0e2cd6-2393-11ed-86fe-3acf1f83574b,,Emotional support for dressing - SME.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d23edfc-2393-11ed-86fe-3acf1f83574b,,Emotional support for drinking - SMG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d192fce-2393-11ed-86fe-3acf1f83574b,,Emotional support for eating - SMF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22192a16-2393-11ed-86fe-3acf1f83574b,,Emotional support for emotional functions - AUD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
26f25d23-2393-11ed-86fe-3acf1f83574b,,Emotional support for endocrine gland functions - ETK.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21821745-2393-11ed-86fe-3acf1f83574b,,Emotional support for energy and drive functions - ATI.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f0d51b7-2393-11ed-86fe-3acf1f83574b,,Emotional support for engagement in playing - SXD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ed61d14-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in basic economic transactions - SVA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5df80029-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in basic interpersonal interactions - SRC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef880a8-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in community life - SXB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ee87d04-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in community, social and civic life, unspecified - SX1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e010c69-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in complex interpersonal interactions - SRD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d44e417-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in domestic life, unspecified - SN1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec9d126-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in economic life, not elsewhere classified - SV2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5edea240-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in economic self-sufficiency - SVG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5bed3e-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in education, not elsewhere classified - ST2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e32de4e-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in family relationships - SSJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e1b4f32-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in formal relationships - SSD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5de9b4b6-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in general interpersonal interactions, not elsewhere classified - SR2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e666dbe-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in informal education - STC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e25eb9e-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in informal social relationships - SSG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5dda49c0-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in interactions and interpersonal relationships, unspecified - SR1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e45b839-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in intimate relationships - SSM.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e50f469-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in major life areas, unspecified - ST1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e0968d1-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in particular interpersonal relationships, not elsewhere classified - SS2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f26539e-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in political life and citizenship - SXL.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f04b2b2-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in recreation and leisure - SXC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f1679de-2393-11ed-86fe-3acf1f83574b,,Emotional support for engaging in religion and spirituality - SXH.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9f3370-2393-11ed-86fe-3acf1f83574b,,"Emotional support for engaging in work and employment, not elsewhere classified - SU2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f1fc22c-2393-11ed-86fe-3acf1f83574b,,Emotional support for enjoying human rights - SXK.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
29b8062b-2393-11ed-86fe-3acf1f83574b,,Emotional support for exercise tolerance functions - HTM.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2269eda3-2393-11ed-86fe-3acf1f83574b,,Emotional support for experience of self and time functions - AUL.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
652c6023-2393-11ed-86fe-3acf1f83574b,,Emotional support for family and partner violence behaviours - VBB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c654b23-2393-11ed-86fe-3acf1f83574b,,Emotional support for fine hand use - SIG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3027fd42-2393-11ed-86fe-3acf1f83574b,,Emotional support for fluency and rhythm of speech functions - JUF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5273998c-2393-11ed-86fe-3acf1f83574b,,Emotional support for focusing attention - SCA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2950f138-2393-11ed-86fe-3acf1f83574b,,"Emotional support for functions of the cardiovascular system, not elsewhere classified - HT2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3487f09f-2393-11ed-86fe-3acf1f83574b,,"Emotional support for functions of the digestive system, not elsewhere classified - KT2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
26029e23-2393-11ed-86fe-3acf1f83574b,,Emotional support for functions of the haematological system - DTA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2613233f-2393-11ed-86fe-3acf1f83574b,,Emotional support for functions of the immunological system - DTB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fa79fe7-2393-11ed-86fe-3acf1f83574b,,"Emotional support for functions of the respiratory system, not elsewhere classified - JT2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e80b57b-2393-11ed-86fe-3acf1f83574b,,Emotional support for functions related to fertility - NUD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
64c9d1da-2393-11ed-86fe-3acf1f83574b,,Emotional support for gambling behaviours - VAE.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
26e70009-2393-11ed-86fe-3acf1f83574b,,Emotional support for general metabolic functions - ETB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
212c44d5-2393-11ed-86fe-3acf1f83574b,,"Emotional support for global mental functions, not elsewhere classified - AT2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2168a9b9-2393-11ed-86fe-3acf1f83574b,,Emotional support for global psychosocial functions - ATF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c8d50b1-2393-11ed-86fe-3acf1f83574b,,Emotional support for going up and down stairs - SJB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52bfce17-2393-11ed-86fe-3acf1f83574b,,"Emotional support for handling general tasks and demands, unspecified - SD1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52e86f74-2393-11ed-86fe-3acf1f83574b,,Emotional support for handling stress and other psychological demands - SDJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bf411a5-2393-11ed-86fe-3acf1f83574b,,Emotional support for having a conversation - SGA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bfcb7e0-2393-11ed-86fe-3acf1f83574b,,Emotional support for having a discussion - SGD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65b47bbe-2393-11ed-86fe-3acf1f83574b,,"Emotional support for health service-related behaviours, unspecified - VD1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
223e0159-2393-11ed-86fe-3acf1f83574b,,Emotional support for higher-level cognitive functions - AUH.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3495b02c-2393-11ed-86fe-3acf1f83574b,,Emotional support for ingestion functions - KTB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
215c8010-2393-11ed-86fe-3acf1f83574b,,Emotional support for intellectual functions - ATE.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4fcf8c35-2393-11ed-86fe-3acf1f83574b,,"Emotional support for learning and applying knowledge, unspecified - SA1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5076cba7-2393-11ed-86fe-3acf1f83574b,,Emotional support for learning to calculate - SBN.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
50587445-2393-11ed-86fe-3acf1f83574b,,Emotional support for learning to read - SBI.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5064e5af-2393-11ed-86fe-3acf1f83574b,,Emotional support for learning to write - SBL.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65fb54f8-2393-11ed-86fe-3acf1f83574b,,"Emotional support for lifestyle behaviours, unspecified - VE1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c550422-2393-11ed-86fe-3acf1f83574b,,Emotional support for lifting and carrying objects - SIA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d33d486-2393-11ed-86fe-3acf1f83574b,,Emotional support for looking after one's health - SMH.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3825c5-2393-11ed-86fe-3acf1f83574b,,Emotional support for maintaining body position - SHD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f78a51a-2393-11ed-86fe-3acf1f83574b,,Emotional support for medications - UAC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21ac9531-2393-11ed-86fe-3acf1f83574b,,Emotional support for memory - AUB.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2249df5f-2393-11ed-86fe-3acf1f83574b,,Emotional support for mental functions of language - AUI.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
225e8445-2393-11ed-86fe-3acf1f83574b,,Emotional support for mental functions of sequencing complex movements - AUK.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21209adf-2393-11ed-86fe-3acf1f83574b,,"Emotional support for mental functions, unspecified - AS1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c11d867-2393-11ed-86fe-3acf1f83574b,,"Emotional support for mobility, unspecified - SH1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c9e9146-2393-11ed-86fe-3acf1f83574b,,Emotional support for moving around in different locations - SJG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5caef259-2393-11ed-86fe-3acf1f83574b,,"Emotional support for moving around using transportation, not elsewhere classified - SK2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c9611f9-2393-11ed-86fe-3acf1f83574b,,"Emotional support for moving around, crawling, climbing, running, jumping, swimming - SJD.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21511a52-2393-11ed-86fe-3acf1f83574b,,Emotional support for orientation function - ATD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
670bee4d-2393-11ed-86fe-3acf1f83574b,,Emotional support for parenting behaviours - VEJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22275846-2393-11ed-86fe-3acf1f83574b,,Emotional support for perceptual function - AUE.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
609590c9-2393-11ed-86fe-3acf1f83574b,,"Emotional support for personal support and relationships, unspecified - UC1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e892ac3-2393-11ed-86fe-3acf1f83574b,,Emotional support for pregnancy functions - NUE.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d8edc54-2393-11ed-86fe-3acf1f83574b,,Emotional support for preparing meals - SOA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52a8469e-2393-11ed-86fe-3acf1f83574b,,Emotional support for problem solving - SCJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bb5005e-2393-11ed-86fe-3acf1f83574b,,"Emotional support for producing communication, not elsewhere classified - SF2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bdef060-2393-11ed-86fe-3acf1f83574b,,Emotional support for producing messages in sign languages - SFJ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd05f7f-2393-11ed-86fe-3acf1f83574b,,Emotional support for producing nonverbal messages - SFD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f36dcd0-2393-11ed-86fe-3acf1f83574b,,"Emotional support for products and technology, unspecified - UA1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
220e2f12-2393-11ed-86fe-3acf1f83574b,,Emotional support for psychomotor functions - AUC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe6fd15-2393-11ed-86fe-3acf1f83574b,,"Emotional support for purposeful sensory experiences, not elsewhere classified - SA2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5281623a-2393-11ed-86fe-3acf1f83574b,,Emotional support for reading - SCF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5b8192bf-2393-11ed-86fe-3acf1f83574b,,"Emotional support for receiving communication, not elsewhere classified - SE2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
503fe8c1-2393-11ed-86fe-3acf1f83574b,,Emotional support for rehearsing - SBF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e14ad03-2393-11ed-86fe-3acf1f83574b,,Emotional support for relating with strangers - SSA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc57fb3-2393-11ed-86fe-3acf1f83574b,,Emotional support for riding animals for transportation - SKG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
655c4525-2393-11ed-86fe-3acf1f83574b,,"Emotional support for safety-related behaviours, unspecified - VC1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd7f659-2393-11ed-86fe-3acf1f83574b,,"Emotional support for self care, unspecified - SM1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6517de46-2393-11ed-86fe-3acf1f83574b,,Emotional support for self-harm behaviours - VBA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
34ee1d52-2393-11ed-86fe-3acf1f83574b,,Emotional support for sensations associated with the digestive system - KTQ.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
218d0f60-2393-11ed-86fe-3acf1f83574b,,Emotional support for sleep functions - ATK.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bbd7dcf-2393-11ed-86fe-3acf1f83574b,,Emotional support for speaking - SFA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2198f5ce-2393-11ed-86fe-3acf1f83574b,,"Emotional support for specific mental functions, not elsewhere classified - AU2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe87c14-2393-11ed-86fe-3acf1f83574b,,Emotional support for speech functions - JUC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
64244193-2393-11ed-86fe-3acf1f83574b,,"Emotional support for substance-related and addictive behaviours, unspecified - VA1.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
34a1ad00-2393-11ed-86fe-3acf1f83574b,,Emotional support for swallowing - KTC.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21748256-2393-11ed-86fe-3acf1f83574b,,Emotional support for temperament and personality functions - ATH.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2232eceb-2393-11ed-86fe-3acf1f83574b,,Emotional support for thought function - AUF.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d020079-2393-11ed-86fe-3acf1f83574b,,Emotional support for toileting - SMD.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3fe180-2393-11ed-86fe-3acf1f83574b,,Emotional support for transferring oneself - SHG.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52d07a08-2393-11ed-86fe-3acf1f83574b,,Emotional support for undertaking tasks - SDA.RC.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e633f47-2393-11ed-86fe-3acf1f83574b,,"Emotional support for urinary functions, not elsewhere classified - NT2.RC.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
