uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
16841428-6ab9-4783-9313-912fa2e27093,,DERMOVAL,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e6483d-27ac-44a5-9728-465568922fe4,,DESLOR (DESLORATADINE) ,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b9b68f65-738e-4a24-9f41-8efbbad263b3,,FORLAX ,,FORLAX PDER SACHET 10g,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4c55c3c8-89dc-44b5-982e-b8b7c428153d,,FRAGMINE,,FRAGMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
65d4c5d6-cbed-48fb-b50c-8566d90bf5ac,,FRAMYCETINE DROPS,,FRAMYCETINE DROPS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f4759f63-cbdd-4799-a1ec-ff083d0998fb,,DESMOPRESSINE,,DESMOPRESSINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7b4e72-8a69-4dc7-87a6-d99f3b32d350,,CARBOPLATINE,,CARBOPLATINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e4cab606-6adc-4aeb-84c0-1217ae79d75b,,FRAXIPARINE,,FRAXIPARINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dc232ce2-0251-4b44-98a3-dc7e1305dc17,,LEXOTAN,,LEXOTAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9b3de692-f2c5-4783-884d-b66c12927f40,,CARDIO ASPIRINE,,CARDIO ASPIRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e56a0a48-d993-45b0-8f0f-e960c8e705bf,,OLFEN,,OLFEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
287d479c-df20-41c1-8627-2c7211077576,,FRIZIUM ,,FRIZIUM ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
339df85e-43e0-4d0c-a9a8-4333dac8deca,,OLIGOCAIRE ,,OLIGOCAIRE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
08458ee0-c578-4185-8385-ad3599429301,,LINCOCIN,,LINCOCIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
942b592b-8316-4dfc-aece-c71a6e365aea,,DEXAGENTA,,DEXAGENTA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbeb4cb-18c8-4c5d-a28a-ee44c5214c9e,,FUCIDIC ACID V2,,FUCIDIC ACID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa95bb1-1c8f-4136-8666-764eba554fa6,,OLOPATIDINE ,,OLOPATIDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
22ef427a-9d46-4ded-a359-6906fc3d71b4,,CARDIURINE (CAPTOPRIL + HYDROCHLOROTHIAZIDE),,CARDIURINE (CAPTOPRIL + HYDROCHLOROTHIAZIDE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
520cfb99-720e-46d9-9025-d2e5980357a4,,FUCITHALMIC,, Is a medicine which is used in bacterial eye infections.,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e03320ea-ecfd-4cb0-b805-b7f748cb7091,,OMIC,,OMIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0424f1af-9aef-4095-835a-2eb7b20f6b73,,QUESTRAN,,QUESTRAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
74de3c85-3267-4ded-a70d-4852d3aba309,,ONCOVIN ,,ONCOVIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
21227985-5b99-4ca3-a417-a08ab355708a,,GABAPANTINE,,GABAPANTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
51f814b0-fb1c-494f-98d2-ad916a114227,,ONDANSETRON ,,ONDANSETRON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a97c70cb-cc82-4c78-aec0-74678a74d040,,CATACOL,,CATACOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9a30a06b-9c44-4e55-a9e5-e9d27c042848,,EMULSIFING  ,,EMULSIFING,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
840b7f88-4566-462f-8349-82b9dc619481,,GASTROPULGITE,,GASTROPULGITE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
66fa76b5-3011-459c-8fdc-9709c2bdf025,,OPTOVIT ,,OPTOVIT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
be7613bf-69ad-46bc-b023-2374238eb909,,CATAPRESSAN,,CATAPRESSAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
857d6f9e-d88c-4ea9-b2ab-1aaad403e469,,DEXA-CHLORAMPHENICOL,,DEXA-CHLORAMPHENICOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
32880896-f64f-4736-8e42-c8022b706e9d,,GASTROGRAPHINE,,GASTROGRAPHINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bdb4b780-c044-4980-a11e-c04a81e0bce4,,ORACEFAL   ,,ORACEFAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2eebc0b2-3628-4472-9e10-d7f32fc8d29a,,CEDILANIDE,,CEDILANIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
23b5c7cd-1fd8-4f62-bcb6-bf6f48361adb,,GEL LARME OPHT.GEL ,,GEL LARME OPHT.GEL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b9d253-b39e-480f-9cb3-0fb32d447be1,,RAPAMUNE,,RAPAMUNE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bd1e34c8-d3ce-4245-8fe6-96da7e8599f2,,ORACILLINE    ,,ORACILLINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b26ca623-ee43-4402-8175-566a9ccfd7e9,,CEDOCARD,,CEDOCARD,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b202aff-63f3-405b-b140-ad258ce97948,,ORAP   ,,ORAP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
39b001f2-7543-4edf-b92b-e75aff853340,,TELEBRIX HYSTERO,,TELEBRIX HYSTERO,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e363a5e7-8071-4a43-a6c8-bb240be8dd67,,REDOMEX,,REDOMEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
78154f1f-c7a0-4aa4-810b-3e8e30169d6c,,ORBENINE  ,,ORBENINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fca043e2-a86e-4bd4-a031-5e35f2d81c2b,,CEFACLOR (REMECLOR),,CEFACLOR (REMECLOR),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
73390841-d942-4262-b5c4-9e9401b1e8e1,,ORGAMETRIL ,,ORGAMETRIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1c30f43a-4569-462c-b1b6-730c5d5f9da4,,DEXTROSTIX STRIPS ,,DEXTROSTIX STRIPS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b3b95514-1312-47b3-bcaa-68e1e87ec2c7,,ORNICETIL ,,ORNICETIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a9eecc-4f62-4156-98b6-15cde6ba30f6,,CEFADROXIL,,CEFADROXIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2056e71b-b590-4fcf-9efb-b946da641522,,OROKEN   ,,OROKEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
739c4189-5b84-4dbf-b0a7-a4b0b6808fc9,,REMEDOL,,REMEDOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
921752bb-f890-41e3-b082-f3925b5d0cc8,,GLIMEPIRIDE,,GLIMEPIRIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
67050209-a0ba-4cb7-ae2b-30c282f1d0d8,,ORPHENADOL ,,ORPHENADOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d29f5784-7c79-4cc9-ac43-c65c89be51ab,,REMETHAN,,REMETHAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dac96efd-fc92-446f-98bf-d9e232ef108d,,DIABLE VERT,,DIABLE VERT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7dcdd2-2f1a-4ea9-952f-be1737a0ce31,,TELMISARTAN,,TELMISARTAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ff802e93-5676-44a4-8958-b027d0fbf8ec,,GLUCAGON,,GLUCAGON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
37d03cde-a163-416e-b18a-7a093246ef99,,CEFALEXIN,,CEFALEXIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
67749ef9-6917-499d-b535-c3288dce8f90,,RENITEC,,RENITEC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e5953a5b-6454-47f4-a00b-1c1a69cdeec1,,DIALYSIS FLUIDS ,,DIALYSIS FLUIDS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6e502c24-9bd1-4bd9-89a9-ef77cede9dc4,,RESQUIVORIN,,RESQUIVORIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
323c72b8-0535-4a05-a568-781ee747ba17,,DIAMICRON,,DIAMICRON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
82357c7c-4705-405e-af5a-6b06e552063d,,OSMOTOL ,,OSMOTOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbe23c6-9646-4f09-9503-48a849b4851f,,TEMESTA ,,TEMESTA ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
517f7ccd-4c4b-4513-b6f6-2e257e234e76,,OSPEN   ,,OSPEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
af1df5ac-797d-44b2-8446-257edad17f39,,DIAMOX,,DIAMOX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
661154c4-2d0c-4ed8-8f0f-4d0378514f68,,OTOCALMINE ,,OTOCALMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c9effdad-c4aa-4d60-9266-be2b321cbe0d,,DIANE ,,DIANE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
69832de8-6a25-4026-b4df-1781d4d166e4,,OTOPHA,,OTOPHA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d0bae223-5791-4802-a29a-a8a097adfadf,,OTRIVINE  ,,OTRIVINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2496b5d6-f5ff-4554-83f3-df245694ace6,,TENOMET,,TENOMET,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
080b3bc4-930e-4fd2-a24e-9efef67c3b22,,(OUATE HYDROPH.) HYDROPHIL   ,,(OUATE HYDROPH.) HYDROPHIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
407a5f85-ca4d-4cf8-b632-3c7f24efe76a,,TENORETIC,,TENORETIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4d888fba-bda7-49da-9d45-6710e29d2b93,,LINCOMYCINE,,LINCOMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
40c801aa-e930-4c83-9375-d6d9d307d764,,OVACAIRE ,,OVACAIRE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1c8d92f6-7985-4b7c-ae30-901a2324de5f,,CELESTENE,,CELESTENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c72aadcf-6b2f-48d8-9292-9212af0f606b,,DICYNONE,,DICYNONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bf59fcab-739c-4078-ae71-d36c1e24e415,,OXYPLASTINE ,,OXYPLASTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1b7873d9-7ba5-4a83-a352-f1c2d5cf69b8,,TENORMINE,,TENORMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
91b28f15-2dda-4284-9fef-9f04ceb27c9a,,CELESTENE CHRONODOSE,,CELESTENE CHRONODOSE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ccb8e599-70ad-44b3-af3a-8ef2ce7e2a43,,OXIS ,,OXIS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c0266e-eff0-4e12-bf9e-1aff6d40d757,,CELESTONE,,CELESTONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4f679650-f139-4aba-b794-786fba7b15aa,,TENSIONORME,,TENSIONORME,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0a2e55f9-9fea-4df6-96c2-818d67da6a24,,DIETYLCARBAMAZINE,,DIETYLCARBAMAZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
238f7985-00e7-4636-a531-1007dfebfc6b,,TERAZOSINE,,TERAZOSINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e236fea5-a177-4c21-a4c3-193242e02ae7,,LIORESAL,,LIORESAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2ec5f4c4-6088-4f93-82d8-7c3d84aadfcf,,LIPANTHYL,,LIPANTHYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b19cdc9b-e744-4d58-a9b1-cc145961925a,,TERLOMEXIN PESSARY,,TERLOMEXIN PESSARY (OVULE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
14183838-09c7-4c7c-8c8a-bf53a6d064a5,,LOCOID,,LOCOID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
32afef2a-4b3e-4106-9d8e-004e32d44778,,TERBINAFINE,,"TERBINAFINE (EXIFINE, LAMISIL)",Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
10bf2edf-2430-4345-8435-134d341499a5,,LOCACORTENE,,LOCACORTENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9da3728f-b267-4a03-b099-79eab922f4e3,,TERNEURINE,,TERNEURINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0a81cbc2-b78c-4a2f-a866-cfe7d3ee8282,,LOMEXIN,,LOMEXIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
24743be9-9f7a-4cff-bc75-57be075dfeb2,,TERPINE CODEINE,,TERPINE CODEINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fb0412d9-183f-4687-97fa-f37b51359fd0,,TERPINE NOSCAPINE,,TERPINE NOSCAPINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ed99a278-2285-463a-9439-967686b68fab,,CELLUMED LARMES ARTIFICIELLES,,CELLUMED LARMES ARTIFICIELLES,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d42aca-13b8-42b5-88f1-55b40021ddda,,TERPONE SP,,TERPONE SP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f08eee8e-edb6-4599-8394-e9719bef4811,,CENTRUM,,CENTRUM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f4bb9d6e-11cd-4286-a67a-272baa8b63e7,,CEPOREXINE,,CEPOREXINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
88e821c6-3bb6-4dc0-b34e-ed100fa85b65,,DIFRARELE,,DIFRARELE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
845d9a9a-7721-4671-867a-934786097785,,RETINE,,RETINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e6afb00b-4312-4e00-b176-69b7376ff9e5,,CERULYX,,CERULYX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1ab28ecc-3f11-44ea-89f5-464566edcddc,,PAIDOTERIN ,,PAIDOTERIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0e258fd5-2d65-4e82-854a-703bdae75a1c,,CETAVLON,,CETAVLON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f4c76f0f-278b-496d-8d17-e9ee1a162304,,DIGITALINE ORAL,,DIGITALINE ORAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b562a617-8885-4aec-bb8f-09d03ca0bec3,,RHINATHIOL,,RHINATHIOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1750dd02-ab96-487e-abd7-36780ff156bb,,PANCREAL ,,PANCREAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cade4ca7-aed7-4591-b735-76fee7ed2089,,RHINOFEBRAL,,RHINOFEBRAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7b6036-398d-4a05-8901-6a678d8362b9,,PANOTILE ,,PANOTILE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bc81a720-308e-4992-b582-02e4a5e94460,,RHOGAM,,RHOGAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
223054ac-3056-4f3e-8c6d-a5b65aca81fc,,GLUCOSAMINE,,GLUCOSAMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
106c3b89-a4e6-4071-a8d8-1514a2fdca90,,CETRIMIDE+CHLORHEXIDINE,,CETRIMIDE+CHLORHEXIDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
10c93f5f-9b40-45ab-9bbe-d1b65fe6ccf6,,PAPAVERINE  ,,PAPAVERINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e75fd51d-e88f-45e7-86a7-53617b9b832f,,RIABAL,,RIABAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bf13a454-24c5-4de9-bab6-36b0f120ca88,,GLUCOSAMINE + CHONDROITIN (OSTEOMINE) ,,GLUCOSAMINE + CHONDROITIN (OSTEOMINE) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d0c3b850-16e0-410a-92b4-6210b010b3cb,,DI-HYDAN ,,DI-HYDAN ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aabd49ad-b330-4f91-a8f1-4cd3d9c18ced,,RIBAVIRINE,,RIBAVIRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4eefeb6d-07cd-44fb-9d56-789846766f12,,LOMUDAL,,LOMUDAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
895f1af1-f3f8-4535-9fc9-9ae7bc4ab2c5,,RIBOFLAVINE,,RIBOFLAVINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d1f96214-cca0-42e3-8f62-23e21a916e03,,DIHYDERGOT,,DIHYDERGOT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c48e91-aa93-4d29-99f6-e31313f56ae0,,CETRIZINE,,CETRIZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
23a64506-cb09-4558-9bf3-0f9ee23edf89,,TERRA-CORTRIL,,TERRA-CORTRIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8c32a338-b843-4c15-8c24-f13e74e517d6,,RIFAMYCINE,,RIFAMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a13e9c31-4408-468b-a842-2702d78d2512,,GONADOTROPHINE  500 U.I B/6 ,,GONADOTROPHINE  500 U.I B/6 ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
309c47d8-9385-4998-9e4d-4c4269965de2,,LOPRESSOR,,LOPRESSOR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b5297c-328b-41bf-aedc-0304933b61fa,,PARANAUSINE  ,,PARANAUSINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1abc6b6f-39c9-4d32-8175-be6ac030f3f1,,(CHARBON ACTIVE) ACTIVATED CHARCOAL,,(CHARBON ACTIVE) ACTIVATED CHARCOAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2be17380-a325-4070-b0e6-8edbaecec92c,,GRANISETRON (KYTRIL) V2,,GRANISETRON (KYTRIL),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
3043465f-d1e1-48bc-b2cc-a533a3d6926a,,DILTIAZEM (TILDIEM) ,,DILTIAZEM (TILDIEM) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
075b40fa-fddb-4125-acab-2f34d85ceb45,,LOPRIL,,LOPRIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2a085173-d277-47d4-bf48-a99278b627ff,,GRANISETRON (KYTRIL),,GRANISETRON (KYTRIL),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
63a55535-f974-4045-b7f8-89813e37ef9f,,RINOMAR,,RINOMAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8d1265-8fb7-4a0e-b515-8abdd72f3728,,GRISEFULIN,,GRISEFULIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7e3e18ce-03f5-4604-957d-d125ebad134d,,DIOVANE (VARZARTAN),,DIOVANE (VARZARTAN),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
64db8be8-feea-4e57-97fc-5618d5b23e4f,,RISPERDAL,,RISPERDAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b1d18f45-c22a-46de-839a-5dc1e12eb4a0,,PARLODEL  ,,PARLODEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
77cb0b98-ab1a-47f8-954e-d9ff1de7d3ca,,CHIBROXINE,,CHIBROXINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0ab41ceb-9d72-42cd-a5d9-eecbfe2aecbb,,RISORDAN,,RISORDAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fcd7bf-1dc1-4e4c-88bf-9e3725a991c4,,DIPIPERON,,DIPIPERON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4086c33e-5a7d-46fc-b39c-e6b9f715253f,,GYNO-CANESTENE B/6,,GYNO-CANESTENE B/6,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
12d2a846-4761-40ad-9580-ff3c43b3d422,,TERRAMYCINE,,TERRAMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
50d1682b-8ba6-44a8-be1d-0a97e9e1725f,,PATE A L'EAU ,,PATE A L'EAU,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d6d1ba1d-6819-4a85-a912-a5ef397990b9,,RIVOTRIL,,RIVOTRIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aea39d93-35d1-447e-a50b-a7dd0bdc9ec5,,GYNO-DAKTARIN,,GYNO-DAKTARIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0380eb10-a8d1-4cfb-b241-722e25a4b867,,PAVULON ,,PAVULON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
773f01e3-6df5-437d-b524-4b5713150087,,PEFLACINE ,,PEFLACINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
89cbd365-fc3c-4259-b7e0-b1e251b0b235,,ROACCUTANE,,ROACCUTANE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9b403c39-bfcb-4e6f-903e-a6f22c630aa6,,CHIBRO-CADRON,,CHIBRO-CADRON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a0a669c7-2a9c-4991-9752-74ee28201901,,GYNOPEVARYL 3 PESSARIES,,GYNOPEVARYL 3 PESSARIES,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
870c9061-08f3-4630-a37c-f568dde7fc94,,PEGINTEFERON  ,,PEGINTEFERON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b8415c7-695d-4683-9499-5642129b21ae,,ROCEPHINE,,ROCEPHINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f89a335e-d3f1-4eb5-8684-9f313c600b07,,DIPROSALIC,,DIPROSALIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
88a34dbb-5911-4939-bc97-1513b075a57a,,HAEMACCEL,,HAEMACCEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2ee80d50-9a76-44e6-a9d3-20978704d811,,ROCMALINE,,ROCMALINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b89cc3c2-cd4e-470d-89f7-91d6e0819cbc,,LOXEN,,LOXEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
710042be-d6c8-4911-91a3-07604a5a5ffc,,HALDOL,,HALDOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8a60eb5b-032f-4281-bc44-854bfd4c7620,,TESTOSTERONE INJ,,TESTOSTERONE INJ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e200797e-be5e-4ac0-aa52-b9cb731d6ce1,,DIPROSEPT ,,DIPROSEPT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2a5a5c6f-1caf-467c-9bff-92778e300f48,, HYDROXYCHLOROQUINE,, HYDROXYCHLOROQUINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1815e57f-ff52-4fc7-b042-344b7ed9977e,,LUDIOMIL,,LUDIOMIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dd1168c9-906c-41f1-bf2f-05c6bcdcf758,,HALF-DARROW SOL. (NACL 1/2 + 1/2 GLUCOSE 5%,,HALF-DARROW SOL. (NACL 1/2 + 1/2 GLUCOSE 5%,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41150f-9a31-49b1-ac7a-966b7d614026,,TESTOVIRON DEPOT AMP,,TESTOVIRON DEPOT AMP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ae7fa060-ea63-4ee6-966e-8e514ac7cf78,,RODOGYL,,RODOGYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8305cf-8bda-4b5f-b6ea-4397a0ebecd7,,LUGOL,,LUGOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dec01bad-3bec-446a-bd09-e882712a1165,,DIPROSONE,,DIPROSONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0fea981e-fa96-4bab-977a-6be366d2272f,,PENTAZOCINE   ,,PENTAZOCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
